country_name,date,parameter,product,value,unit
Peru,2023-09-01,Net Electricity Production,Natural Gas,2867.7171,GWh
Peru,2023-09-01,Net Electricity Production,Combustible Renewables,155.5692,GWh
Peru,2023-09-01,Net Electricity Production,Hydro,1556.4028,GWh
Peru,2023-09-01,Net Electricity Production,Wind,249.3185,GWh
Peru,2023-09-01,Net Electricity Production,Solar,101.3218,GWh
Peru,2023-09-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2062.6123,GWh
Chile,2023-08-01,Net Electricity Production,Electricity,7808.6998,GWh
Chile,2023-08-01,Net Electricity Production,Total Combustible Fuels,2786.7581,GWh
Chile,2023-08-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1199.2247,GWh
Chile,2023-08-01,Net Electricity Production,Oil and Petroleum Products,20.1072,GWh
Chile,2023-08-01,Net Electricity Production,Natural Gas,1085.3994,GWh
Chile,2023-08-01,Net Electricity Production,Combustible Renewables,482.0268,GWh
Chile,2023-08-01,Net Electricity Production,Hydro,3010.4461,GWh
Chile,2023-08-01,Net Electricity Production,Wind,819.2082,GWh
Chile,2023-08-01,Net Electricity Production,Solar,1158.8072,GWh
Chile,2023-08-01,Net Electricity Production,Geothermal,33.4801,GWh
Chile,2023-08-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",5503.9685,GWh
Chile,2023-08-01,Distribution Losses,Electricity,372.4976,GWh
Chile,2023-08-01,Final Consumption (Calculated),Electricity,7436.2022,GWh
Colombia,2023-08-01,Net Electricity Production,Electricity,7488.1276,GWh
Colombia,2023-08-01,Net Electricity Production,Total Combustible Fuels,2692.1556,GWh
Colombia,2023-08-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1007.8799,GWh
Colombia,2023-08-01,Net Electricity Production,Oil and Petroleum Products,243.0329,GWh
Colombia,2023-08-01,Net Electricity Production,Natural Gas,1259.8302,GWh
Colombia,2023-08-01,Net Electricity Production,Combustible Renewables,181.4127,GWh
Colombia,2023-08-01,Net Electricity Production,Hydro,4735.3422,GWh
Colombia,2023-08-01,Net Electricity Production,Wind,4.1352,GWh
Colombia,2023-08-01,Net Electricity Production,Solar,56.4946,GWh
Colombia,2023-08-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4977.3847,GWh
Colombia,2023-08-01,Total Imports,Electricity,127.1044,GWh
Colombia,2023-08-01,Total Exports,Electricity,15.8433,GWh
Colombia,2023-08-01,Distribution Losses,Electricity,414.7731,GWh
Colombia,2023-08-01,Final Consumption (Calculated),Electricity,7184.6155,GWh
Costa Rica,2023-08-01,Remarks,Data is estimated for this month,,GWh
Costa Rica,2023-08-01,Net Electricity Production,Electricity,875.7395,GWh
Costa Rica,2023-08-01,Net Electricity Production,Total Combustible Fuels,4.0924,GWh
Costa Rica,2023-08-01,Net Electricity Production,Oil and Petroleum Products,4.0001,GWh
Costa Rica,2023-08-01,Net Electricity Production,Combustible Renewables,0.0923,GWh
Costa Rica,2023-08-01,Net Electricity Production,Hydro,641.3537,GWh
Costa Rica,2023-08-01,Net Electricity Production,Wind,108.5244,GWh
Costa Rica,2023-08-01,Net Electricity Production,Solar,6.5099,GWh
Costa Rica,2023-08-01,Net Electricity Production,Geothermal,115.2591,GWh
Costa Rica,2023-08-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",871.7395,GWh
Costa Rica,2023-08-01,Total Imports,Electricity,0.0,GWh
Costa Rica,2023-08-01,Total Exports,Electricity,0.0,GWh
Costa Rica,2023-08-01,Distribution Losses,Electricity,0.0,GWh
Costa Rica,2023-08-01,Final Consumption (Calculated),Electricity,875.7395,GWh
Mexico,2023-08-01,Net Electricity Production,Electricity,39548.0407,GWh
Mexico,2023-08-01,Net Electricity Production,Nuclear,1077.4576,GWh
Mexico,2023-08-01,Net Electricity Production,Total Combustible Fuels,32981.6091,GWh
Mexico,2023-08-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2518.0618,GWh
Mexico,2023-08-01,Net Electricity Production,Oil and Petroleum Products,5824.3157,GWh
Mexico,2023-08-01,Net Electricity Production,Natural Gas,24479.9382,GWh
Mexico,2023-08-01,Net Electricity Production,Combustible Renewables,32.2742,GWh
Mexico,2023-08-01,Net Electricity Production,Other Combustible Non-Renewables,127.0191,GWh
Mexico,2023-08-01,Net Electricity Production,Hydro,1763.763,GWh
Mexico,2023-08-01,Net Electricity Production,Wind,1746.0834,GWh
Mexico,2023-08-01,Net Electricity Production,Solar,1462.2526,GWh
Mexico,2023-08-01,Net Electricity Production,Geothermal,352.125,GWh
Mexico,2023-08-01,Net Electricity Production,Not Specified,164.75,GWh
Mexico,2023-08-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",5356.4982,GWh
Mexico,2023-08-01,Distribution Losses,Electricity,3811.1438,GWh
Mexico,2023-08-01,Final Consumption (Calculated),Electricity,35736.8969,GWh
Argentina,2023-08-01,Net Electricity Production,Electricity,10868.5127,GWh
Argentina,2023-08-01,Net Electricity Production,Nuclear,726.3487,GWh
Argentina,2023-08-01,Net Electricity Production,Total Combustible Fuels,5957.7857,GWh
Argentina,2023-08-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",108.4419,GWh
Argentina,2023-08-01,Net Electricity Production,Oil and Petroleum Products,303.9883,GWh
Argentina,2023-08-01,Net Electricity Production,Natural Gas,5323.4871,GWh
Argentina,2023-08-01,Net Electricity Production,Combustible Renewables,221.8685,GWh
Argentina,2023-08-01,Net Electricity Production,Hydro,2503.8597,GWh
Argentina,2023-08-01,Net Electricity Production,Wind,1427.7226,GWh
Argentina,2023-08-01,Net Electricity Production,Solar,252.796,GWh
Argentina,2023-08-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4406.2468,GWh
Brazil,2023-08-01,Net Electricity Production,Electricity,57829.3355,GWh
Brazil,2023-08-01,Net Electricity Production,Nuclear,1418.0811,GWh
Brazil,2023-08-01,Net Electricity Production,Total Combustible Fuels,11364.1054,GWh
Brazil,2023-08-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1482.8939,GWh
Brazil,2023-08-01,Net Electricity Production,Oil and Petroleum Products,524.6866,GWh
Brazil,2023-08-01,Net Electricity Production,Natural Gas,2308.5479,GWh
Brazil,2023-08-01,Net Electricity Production,Combustible Renewables,6908.0442,GWh
Brazil,2023-08-01,Net Electricity Production,Other Combustible Non-Renewables,139.9328,GWh
Brazil,2023-08-01,Net Electricity Production,Hydro,31543.7696,GWh
Brazil,2023-08-01,Net Electricity Production,Wind,9127.5674,GWh
Brazil,2023-08-01,Net Electricity Production,Solar,4375.812,GWh
Brazil,2023-08-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",51955.1932,GWh
Peru,2023-08-01,Net Electricity Production,Electricity,5166.6254,GWh
Peru,2023-08-01,Net Electricity Production,Total Combustible Fuels,3186.1043,GWh
Peru,2023-08-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",85.7056,GWh
Peru,2023-08-01,Net Electricity Production,Oil and Petroleum Products,91.2571,GWh
Peru,2023-08-01,Net Electricity Production,Natural Gas,2827.4708,GWh
Peru,2023-08-01,Net Electricity Production,Combustible Renewables,181.6709,GWh
Peru,2023-08-01,Net Electricity Production,Hydro,1712.6377,GWh
Peru,2023-08-01,Net Electricity Production,Wind,179.1333,GWh
Peru,2023-08-01,Net Electricity Production,Solar,88.7501,GWh
Peru,2023-08-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2162.1921,GWh
Chile,2023-07-01,Net Electricity Production,Electricity,7820.8138,GWh
Chile,2023-07-01,Net Electricity Production,Total Combustible Fuels,2885.4816,GWh
Chile,2023-07-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1150.1275,GWh
Chile,2023-07-01,Net Electricity Production,Oil and Petroleum Products,21.1477,GWh
Chile,2023-07-01,Net Electricity Production,Natural Gas,1304.8367,GWh
Chile,2023-07-01,Net Electricity Production,Combustible Renewables,409.3697,GWh
Chile,2023-07-01,Net Electricity Production,Hydro,3003.5228,GWh
Chile,2023-07-01,Net Electricity Production,Wind,778.5101,GWh
Chile,2023-07-01,Net Electricity Production,Solar,1108.2561,GWh
Chile,2023-07-01,Net Electricity Production,Geothermal,45.0431,GWh
Chile,2023-07-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",5344.7019,GWh
Chile,2023-07-01,Distribution Losses,Electricity,375.4847,GWh
Chile,2023-07-01,Final Consumption (Calculated),Electricity,7445.3292,GWh
Colombia,2023-07-01,Net Electricity Production,Electricity,7173.4518,GWh
Colombia,2023-07-01,Net Electricity Production,Total Combustible Fuels,2645.5472,GWh
Colombia,2023-07-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1036.5131,GWh
Colombia,2023-07-01,Net Electricity Production,Oil and Petroleum Products,226.9706,GWh
Colombia,2023-07-01,Net Electricity Production,Natural Gas,1200.6501,GWh
Colombia,2023-07-01,Net Electricity Production,Combustible Renewables,181.4135,GWh
Colombia,2023-07-01,Net Electricity Production,Hydro,4469.2606,GWh
Colombia,2023-07-01,Net Electricity Production,Wind,6.5497,GWh
Colombia,2023-07-01,Net Electricity Production,Solar,52.0942,GWh
Colombia,2023-07-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4709.318,GWh
Colombia,2023-07-01,Total Imports,Electricity,523.1563,GWh
Colombia,2023-07-01,Total Exports,Electricity,0.1029,GWh
Colombia,2023-07-01,Distribution Losses,Electricity,402.7433,GWh
Colombia,2023-07-01,Final Consumption (Calculated),Electricity,7293.7618,GWh
Costa Rica,2023-07-01,Remarks,Data is estimated for this month,,GWh
Costa Rica,2023-07-01,Net Electricity Production,Electricity,982.5495,GWh
Costa Rica,2023-07-01,Net Electricity Production,Total Combustible Fuels,1.987,GWh
Costa Rica,2023-07-01,Net Electricity Production,Oil and Petroleum Products,1.2087,GWh
Costa Rica,2023-07-01,Net Electricity Production,Combustible Renewables,0.7783,GWh
Costa Rica,2023-07-01,Net Electricity Production,Hydro,691.9275,GWh
Costa Rica,2023-07-01,Net Electricity Production,Wind,152.5662,GWh
Costa Rica,2023-07-01,Net Electricity Production,Solar,6.432,GWh
Costa Rica,2023-07-01,Net Electricity Production,Geothermal,129.6368,GWh
Costa Rica,2023-07-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",981.3408,GWh
Costa Rica,2023-07-01,Total Imports,Electricity,0.0,GWh
Costa Rica,2023-07-01,Total Exports,Electricity,0.0,GWh
Costa Rica,2023-07-01,Distribution Losses,Electricity,0.0,GWh
Costa Rica,2023-07-01,Final Consumption (Calculated),Electricity,982.5495,GWh
Mexico,2023-07-01,Net Electricity Production,Electricity,39728.3842,GWh
Mexico,2023-07-01,Net Electricity Production,Nuclear,1113.231,GWh
Mexico,2023-07-01,Net Electricity Production,Total Combustible Fuels,32821.4438,GWh
Mexico,2023-07-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2290.1003,GWh
Mexico,2023-07-01,Net Electricity Production,Oil and Petroleum Products,5837.9177,GWh
Mexico,2023-07-01,Net Electricity Production,Natural Gas,24537.1081,GWh
Mexico,2023-07-01,Net Electricity Production,Combustible Renewables,29.002,GWh
Mexico,2023-07-01,Net Electricity Production,Other Combustible Non-Renewables,127.3157,GWh
Mexico,2023-07-01,Net Electricity Production,Hydro,1523.6756,GWh
Mexico,2023-07-01,Net Electricity Production,Wind,2225.9261,GWh
Mexico,2023-07-01,Net Electricity Production,Solar,1548.8645,GWh
Mexico,2023-07-01,Net Electricity Production,Geothermal,330.4932,GWh
Mexico,2023-07-01,Net Electricity Production,Not Specified,164.75,GWh
Mexico,2023-07-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",5657.9614,GWh
Mexico,2023-07-01,Total Imports,Electricity,556.0982,GWh
Mexico,2023-07-01,Total Exports,Electricity,179.8821,GWh
Mexico,2023-07-01,Distribution Losses,Electricity,3826.2442,GWh
Mexico,2023-07-01,Final Consumption (Calculated),Electricity,36278.3561,GWh
Argentina,2023-07-01,Net Electricity Production,Electricity,11650.7211,GWh
Argentina,2023-07-01,Net Electricity Production,Nuclear,705.5987,GWh
Argentina,2023-07-01,Net Electricity Production,Total Combustible Fuels,7540.637,GWh
Argentina,2023-07-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",123.2813,GWh
Argentina,2023-07-01,Net Electricity Production,Oil and Petroleum Products,1985.2295,GWh
Argentina,2023-07-01,Net Electricity Production,Natural Gas,5223.7886,GWh
Argentina,2023-07-01,Net Electricity Production,Combustible Renewables,208.3376,GWh
Argentina,2023-07-01,Net Electricity Production,Hydro,2137.7698,GWh
Argentina,2023-07-01,Net Electricity Production,Wind,1069.2249,GWh
Argentina,2023-07-01,Net Electricity Production,Solar,197.4907,GWh
Argentina,2023-07-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3612.823,GWh
Brazil,2023-07-01,Net Electricity Production,Electricity,56772.6954,GWh
Brazil,2023-07-01,Net Electricity Production,Nuclear,1387.1872,GWh
Brazil,2023-07-01,Net Electricity Production,Total Combustible Fuels,11669.9055,GWh
Brazil,2023-07-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1622.3605,GWh
Brazil,2023-07-01,Net Electricity Production,Oil and Petroleum Products,496.3108,GWh
Brazil,2023-07-01,Net Electricity Production,Natural Gas,2380.9699,GWh
Brazil,2023-07-01,Net Electricity Production,Combustible Renewables,7030.3315,GWh
Brazil,2023-07-01,Net Electricity Production,Other Combustible Non-Renewables,139.9328,GWh
Brazil,2023-07-01,Net Electricity Production,Hydro,29664.7572,GWh
Brazil,2023-07-01,Net Electricity Production,Wind,10108.643,GWh
Brazil,2023-07-01,Net Electricity Production,Solar,3942.2025,GWh
Brazil,2023-07-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",50745.9342,GWh
Peru,2023-07-01,Net Electricity Production,Electricity,5059.4475,GWh
Peru,2023-07-01,Net Electricity Production,Total Combustible Fuels,3077.2304,GWh
Peru,2023-07-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",118.0568,GWh
Peru,2023-07-01,Net Electricity Production,Oil and Petroleum Products,125.7038,GWh
Peru,2023-07-01,Net Electricity Production,Natural Gas,2583.2236,GWh
Peru,2023-07-01,Net Electricity Production,Combustible Renewables,250.2461,GWh
Peru,2023-07-01,Net Electricity Production,Hydro,1725.0314,GWh
Peru,2023-07-01,Net Electricity Production,Wind,187.4007,GWh
Peru,2023-07-01,Net Electricity Production,Solar,69.7849,GWh
Peru,2023-07-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2232.4632,GWh
Chile,2023-06-01,Net Electricity Production,Electricity,7580.6705,GWh
Chile,2023-06-01,Net Electricity Production,Total Combustible Fuels,3640.6707,GWh
Chile,2023-06-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1311.2499,GWh
Chile,2023-06-01,Net Electricity Production,Oil and Petroleum Products,36.6426,GWh
Chile,2023-06-01,Net Electricity Production,Natural Gas,1863.3349,GWh
Chile,2023-06-01,Net Electricity Production,Combustible Renewables,429.4433,GWh
Chile,2023-06-01,Net Electricity Production,Hydro,1889.2854,GWh
Chile,2023-06-01,Net Electricity Production,Wind,984.0758,GWh
Chile,2023-06-01,Net Electricity Production,Solar,1028.4223,GWh
Chile,2023-06-01,Net Electricity Production,Geothermal,38.2162,GWh
Chile,2023-06-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4369.443,GWh
Chile,2023-06-01,Distribution Losses,Electricity,366.6658,GWh
Chile,2023-06-01,Final Consumption (Calculated),Electricity,7214.0047,GWh
Colombia,2023-06-01,Net Electricity Production,Electricity,6934.7432,GWh
Colombia,2023-06-01,Net Electricity Production,Total Combustible Fuels,2301.7541,GWh
Colombia,2023-06-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",720.421,GWh
Colombia,2023-06-01,Net Electricity Production,Oil and Petroleum Products,229.2191,GWh
Colombia,2023-06-01,Net Electricity Production,Natural Gas,1170.7013,GWh
Colombia,2023-06-01,Net Electricity Production,Combustible Renewables,181.4127,GWh
Colombia,2023-06-01,Net Electricity Production,Hydro,4586.7461,GWh
Colombia,2023-06-01,Net Electricity Production,Wind,4.5463,GWh
Colombia,2023-06-01,Net Electricity Production,Solar,41.6967,GWh
Colombia,2023-06-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4814.4018,GWh
Colombia,2023-06-01,Total Imports,Electricity,402.3352,GWh
Colombia,2023-06-01,Total Exports,Electricity,0.1033,GWh
Colombia,2023-06-01,Distribution Losses,Electricity,391.1778,GWh
Colombia,2023-06-01,Final Consumption (Calculated),Electricity,6945.7973,GWh
Costa Rica,2023-06-01,Remarks,Data is estimated for this month,,GWh
Costa Rica,2023-06-01,Net Electricity Production,Electricity,934.6297,GWh
Costa Rica,2023-06-01,Net Electricity Production,Total Combustible Fuels,3.6375,GWh
Costa Rica,2023-06-01,Net Electricity Production,Oil and Petroleum Products,2.0584,GWh
Costa Rica,2023-06-01,Net Electricity Production,Combustible Renewables,1.5791,GWh
Costa Rica,2023-06-01,Net Electricity Production,Hydro,715.6222,GWh
Costa Rica,2023-06-01,Net Electricity Production,Wind,71.3079,GWh
Costa Rica,2023-06-01,Net Electricity Production,Solar,5.6087,GWh
Costa Rica,2023-06-01,Net Electricity Production,Geothermal,138.4534,GWh
Costa Rica,2023-06-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",932.5713,GWh
Costa Rica,2023-06-01,Total Imports,Electricity,0.0,GWh
Costa Rica,2023-06-01,Total Exports,Electricity,0.0,GWh
Costa Rica,2023-06-01,Distribution Losses,Electricity,0.0,GWh
Costa Rica,2023-06-01,Final Consumption (Calculated),Electricity,934.6297,GWh
Mexico,2023-06-01,Net Electricity Production,Electricity,38472.7061,GWh
Mexico,2023-06-01,Net Electricity Production,Nuclear,1091.2902,GWh
Mexico,2023-06-01,Net Electricity Production,Total Combustible Fuels,31784.6215,GWh
Mexico,2023-06-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",2723.0815,GWh
Mexico,2023-06-01,Net Electricity Production,Oil and Petroleum Products,5553.6967,GWh
Mexico,2023-06-01,Net Electricity Production,Natural Gas,23342.511,GWh
Mexico,2023-06-01,Net Electricity Production,Combustible Renewables,44.215,GWh
